For Retail / Manufacturing Industry,,,,,,,,,,,,,,,,,,,,,,,
215,Jamonila,,Tulip,can24pcs,340 grams,,CIP,,Tulip/can24pcs/340 grams,, 166.43 ,29,1,can24pcs,grams,,, 29.00 , 29grams ," 4,826.47 ",,,
215,Jamonila,,n/a,,,,F1,,,, 0.44 ,8160,340,0,grams,,," 2,774,400.00 ", 2774400grams ," 3,595.92 ",,,
216,Japanese Cake,,Regent,pack (10pcsx34grams),,,CIP,,Regent/pack (10pcsx34grams),, 8.70 ,201,1,pack (10pcsx34grams),pieces,,, 201.00 , 201pieces ," 1,748.70 ",,,
217,Japanese Cake-ube,,n/a,,,,F1,,,, 8.70 ,30,10,0,pieces,,, 300.00 , 300pieces , 261.00 ,,,
218,Japanese Mayonaise,,n/a,,,,F1,,,, 0.42 ,6500,500,0,ml,,," 3,250,000.00 ", 3250000ml ," 2,722.20 ",,,
219,Japanese Mayonnaise,,Kewpie,bottle,1000ml,,CIP,,Kewpie/bottle/1000ml,, 390.00 ,1,1,bottle,ml,,, 0.70 , 0.7ml , 273.00 ,,,
220,Japanese Motchi,,Regent,pack (10pcsx34grams),,,CIP,,Regent/pack (10pcsx34grams),, 64.00 ,8,1,pack (10pcsx34grams),pieces,,, 8.00 , 8pieces , 512.00 ,,,
221,Japanese Rice,,n/a,,,,Annex,,,, 330.00 ,14,1,0,kilos,,1kilos, 14.00 , 14kilos ," 4,620.00 ", 330.00 ,,
221,Japanese Rice,,Mt. Fuji,sack,25kilos,,Annex,,Mt. Fuji/sack/25kilos,, 189.00 ,1,1,sack,kilos,,1kilos, 1.00 , 1kilos , 189.00 ,,,
221,Japanese Rice,,n/a,,,,F1,,,, 103.00 ,2,1,0,kilos,,, 2.00 , 2kilos , 206.00 ,,,
222,Japanesemayonnaise,,kewpien,500ml,,,Annex,,kewpien/500ml,, 0.56 ,1500,500,500ml,ml,,500ml," 750,000.00 ", 750000ml , 840.00 ,,,
223,Jasmine Rice,,Thai Jasmine,sack,25kilos,,CIP,,Thai Jasmine/sack/25kilos,, 48.80 ,405,1,sack,kilos,,, 405.00 , 405kilos ," 19,764.00 ",,,
224,Jet Dry,,n/a,,,,F1,,,," 1,860.00 ",1,1,0,gal,,, 0.50 , 0.5gal , 930.00 ,,,
225,Jolly Biscuit,,n/a,,,,F1,,,, 6.48 ,4,10,0,pieces,,, 40.00 , 40pieces , 25.92 ,,,
226,Kernel Corn Whole,,J em J,can,425grams,,CIP,,J em J/can/425grams,, 42.00 ,22,1,can,grams,,, 22.47 , 22.47grams , 943.74 ,,,
226,Kernel Corn Whole,,n/a,,,,F1,,,, 0.17 ,250,250,0,grams,,," 62,500.00 ", 62500grams , 43.02 ,,,
227,Kikiam,,Shanghai,pack,1000grams,,CIP,,Shanghai/pack/1000grams,, 115.00 ,1,1,pack,grams,,, 0.50 , 0.5grams , 57.50 ,,,
228,Kopiko Black,,Kopiko,pack (30x30grams),,,Annex,,Kopiko/pack (30x30grams),, 7.37 ,139,1,pack (30x30grams),pieces,,1pieces, 139.00 , 139pieces ," 1,024.43 ", 7.37 ,,
228,Kopiko Black,,Kopiko,pack (10x30grams),,,CIP,,Kopiko/pack (10x30grams),, 7.00 ,240,1,pack (10x30grams),pieces,,, 240.00 , 240pieces ," 1,680.00 ",,,
228,Kopiko Black,,n/a,,,,F1,,,, 7.74 ,489,10,0,pieces,,," 4,890.00 ", 4890pieces ," 3,784.86 ",,,
229,Kopiko Blanca,,Kopiko,pack (30x30grams),,,Annex,,Kopiko/pack (30x30grams),, 8.20 ,170,1,pack (30x30grams),pieces,,1pieces, 170.00 , 170pieces ," 1,394.00 ", 8.20 ,,
229,Kopiko Blanca,,n/a,,,,F1,,,, 8.75 ,4,10,0,pieces,,, 40.00 , 40pieces , 35.00 ,,,
230,Kopiko Brown,,Kopiko,pack (10x27.5grams),,,CIP,,Kopiko/pack (10x27.5grams),, 7.00 ,351,1,pack (10x27.5grams),pieces,,, 351.00 , 351pieces ," 2,457.00 ",,,
230,Kopiko Brown,,n/a,,,,F1,,,, 7.70 ,311,10,0,pieces,,," 3,110.00 ", 3110pieces ," 2,394.70 ",,,
231,Kopiko L.A,,Kopikopack (20pcsx,25grams),,,Annex,,Kopikopack (20pcsx/25grams),, 7.72 ,60,1,25grams),pieces,,1pieces, 60.00 , 60pieces , 463.20 , 7.72 ,,
231,Kopiko L.A,,Kopikopack (20pcsx,25grams),,,CIP,,Kopikopack (20pcsx/25grams),, 7.77 ,116,1,25grams),pieces,,, 116.00 , 116pieces , 901.32 ,,,
232,Lala Tempura,,n/a,,,,F1,,,, 33.61 ,24,24,0,pieces,,, 576.00 , 576pieces , 806.70 ,,,
233,Lard,,Spring Shortening,pail,11000grams,,CIP,,Spring Shortening/pail/11000grams,," 1,440.00 ",0,11000,pail,grams,,," 1,540.00 ", 1540grams , 201.60 ,,,
234,Lasagna Noodles,,Ideal,box,500grams,,Annex,,Ideal/box/500grams,, 0.29 ,1816,454,box,grams,,454grams," 824,464.00 ", 824464grams , 523.60 ,,,
235,Laurel Leaves,,n/a,,,,F1,,,, 0.39 ,750,1000,0,grams,,," 750,000.00 ", 750000grams , 292.50 ,,,
236,Lechon Sauce,,Mang Tomas,bottle,550grams,,Annex,,Mang Tomas/bottle/550grams,, 0.09 ,1650,550,bottle,grams,,550grams," 907,500.00 ", 907500grams , 146.10 , 0.09 ,,
236,Lechon Sauce,,Mang Tomas,bottle,550grams,,CIP,,Mang Tomas/bottle/550grams,, 48.70 ,20,1,bottle, grams,,, 20.00 , 20grams , 974.00 ,,,
237,Lihia,,Mr. Brown,bottle,350ml,,CIP,,Mr. Brown/bottle/350ml,, 55.00 ,3,350,bottle,ml,,," 1,050.00 ", 1050ml , 165.00 ,,,
238,Lihia/Lye Water,,Green Leaves,bottle,375ml,,F1,,Green Leaves/bottle/375ml,, 0.13 ,1125,375,bottle,ml,,," 421,875.00 ", 421875ml , 150.00 ,,,
239,Lime Away,,n/a,,,,F1,,,," 4,721.11 ",2,1,0,gal,,, 1.50 , 1.5gal ," 7,081.67 ",,,
240,Liquid Seasoning,,Knorr,bottle,500ml,,Annex,,Knorr/bottle/500ml,, 0.32 ,1000,500,bottle,ml,,500ml," 500,000.00 ", 500000ml , 316.60 , 0.32 ,,
240,Liquid Seasoning,,Knorr,bottle,1000ml,,CIP,,Knorr/bottle/1000ml,, 301.80 ,2,1,bottle,ml,,, 2.00 , 2ml , 603.60 ,,,
241,Liver Spread,,CDO,can,85grams,,CIP,,CDO/can/85grams,, 22.82 ,12,1,can,grams,,, 12.00 , 12grams , 273.84 ,,,
241,Liver Spread,,n/a,,,,F1,,,, 0.27 ,4080,85,0,grams,,," 346,800.00 ", 346800grams ," 1,092.48 ",,,
242,Luncheon Meat,,Purefoods,can,340grams,,CIP,,Purefoods/can/340grams,, 79.00 ,37,1,can,grams,,, 37.38 , 37.382grams ," 2,953.18 ",,,
243,Luncheon Meat - Chicken,,n/a,,,,F1,,,, 0.20 ,9360,360,0,grams,,," 3,369,600.00 ", 3369600grams ," 1,902.94 ",,,
244,Luncheon Meat- Chicken,,Purefoods,can,340grams,,Annex,,Purefoods/can/340grams,, 0.20 ,11160,360,can,grams,,360grams," 4,017,600.00 ", 4017600grams ," 2,268.89 ", 0.20 ,,
245,Luya,,Fresh,,,,Annex,,Fresh,, 0.10 ,1000,1000,0,grams,,1000grams," 1,000,000.00 ", 1000000grams , 95.00 ,,,
246,Lychees,,n/a,,,,F1,,,, 0.19 ,690,565,0,grams,,," 389,850.00 ", 389850grams , 130.06 ,,,
247,Macaroni (Elbow),,White king,pack,1000grams,,Annex,,White king/pack/1000grams,, 0.06 ,1000,1000,pack,grams,,1000grams," 1,000,000.00 ", 1000000grams , 59.61 ,,,
247,Macaroni (Elbow),,n/a,,,,F1,,,, 0.06 ,15600,5000,0,grams,,," 78,000,000.00 ", 78000000grams , 929.92 ,,,
248,Macaroni Noodles,,Ideal,pack,1000grams,,CIP,,Ideal/pack/1000grams,, 59.30 ,7,,pack,grams,,, -  .00 , 0grams , 415.10 ,,,
249,Mackerel in Natural Oil,,Unipack,can,425grams,,Annex,,Unipack/can/425grams,, 0.17 ,14450,425,can,grams,,425grams," 6,141,250.00 ", 6141250grams ," 2,485.40 ", 0.17 ,,
249,Mackerel in Natural Oil,,Unipack,can,425grams,,CIP,,Unipack/can/425grams,, 71.09 ,80,1,can,grams,,, 80.00 , 80grams ," 5,687.20 ",,,
250,Magic Creams Butter,,Rebisco,box (10pcsx28grams),,,CIP,,Rebisco/box (10pcsx28grams),, 5.59 ,400,1,box (10pcsx28grams),pieces,,, 400.00 , 400pieces ," 2,236.00 ",,,
251,Magic Creams Peanut Butter,,n/a,,,,F1,,,, 6.90 ,20,10,0,pieces,,, 200.00 , 200pieces , 138.00 ,,,
252,Magic Flakes Plain Crackers,,Jack n jill,pack (10pcsx28grams),,,CIP,,Jack n jill/pack (10pcsx28grams),, 5.50 ,300,1,pack (10pcsx28grams),pieces,,, 300.00 , 300pieces ," 1,650.00 ",,,
253,Magic Sarap,,Maggi,sachet,8grams,,Annex,,Maggi/sachet/8grams,, 0.60 ,7920,8,sachet,grams,,8grams," 63,360.00 ", 63360grams ," 4,771.80 ", 0.60 ,,
253,Magic Sarap,,Maggi,sachet,8grams,,CIP,,Maggi/sachet/8grams,, 4.82 ,2676,1,sachet,grams,,," 2,676.00 ", 2676grams ," 12,898.32 ",,,
253,Magic Sarap,,n/a,,,,F1,,,, 0.60 ,2432,8,0,grams,,," 19,456.00 ", 19456grams ," 1,465.28 ",,,
254,Malagkit na Bigas,,Amparos,pack,1kilos,,Annex,,Amparos/pack/1kilos,, 85.00 ,3,1,pack,kilos,,1kilos, 3.00 , 3kilos , 255.00 ,,,
254,Malagkit na Bigas,,Amparos,pack,1kilos,,CIP,,Amparos/pack/1kilos,, 85.00 ,10,1,pack,kilos,,, 10.00 , 10kilos , 850.00 ,,,
254,Malagkit na Bigas,,n/a,,,,F1,,,, 85.00 ,20,1,0,kilos,,, 19.50 , 19.5kilos ," 1,657.50 ",,,
255,Mang Juan Chix & Skin,,n/a,,,,F1,,,, 18.58 ,50,50,0,pieces,,," 2,500.00 ", 2500pieces , 929.15 ,,,
256,Mang Juan Sukang Paombong,,Jack n Jill,bundle (18x90grams),,,CIP,,Jack n Jill/bundle (18x90grams),, 21.69 ,40,1,bundle (18x90grams),pieces,,, 40.00 , 40pieces , 867.60 ,,,
257,Mango Juice,,n/a,,,,F1,,,, 6.96 ,1,6,0,pieces,,, 6.00 , 6pieces , 6.96 ,,,
258,Margarine,,Freeto,pail,11000grams,,CIP,,Freeto/pail/11000grams,," 1,120.00 ",1,11000,pail,grams,,," 11,000.00 ", 11000grams ," 1,120.00 ",,,
259,Marsmallow,,Mello,680,,,F1,,Mello/680,, 0.18 ,680,680,680,grams,,," 462,400.00 ", 462400grams , 120.00 ,,,
260,Mayo Sandwich Spread,,Best Foods,gallon,3500ml,,Annex,,Best Foods/gallon/3500ml,, 420.60 ,3,1,gallon,ml,,1ml, 3.00 , 3ml ," 1,261.80 ", 420.60 ,,
261,Mc Cormick - Chili Powder,,Mc Cormik,bottle,35grams,,CIP,,Mc Cormik/bottle/35grams,, 87.50 ,1,1,bottle,grams,,, 1.43 , 1.43grams , 125.13 ,,,
262,Mc Cormick - Cream of tartar,,Mc Cormick,bottle,45grams,,CIP,,Mc Cormick/bottle/45grams,, 102.50 ,2,1,bottle,grams,,, 1.67 , 1.67grams , 171.18 ,,,
263,Mc Cormick - Cumin Ground,,Mc Cormick,bottle,30grams,,Annex,,Mc Cormick/bottle/30grams,, 2.71 ,30,30,bottle,grams,,30grams, 900.00 , 900grams , 81.30 , 2.71 ,,
264,Mc Cormick - Dry Mustard,,n/a,,,,F1,,,, 0.50 ,400,200,0,grams,,," 80,000.00 ", 80000grams , 200.10 ,,,
265,Mc Cormick - Marjoram,,n/a,,,,F1,,,, 8.46 ,7,7,0,grams,,, 49.00 , 49grams , 59.25 ,,,
266,Mc Cormick - Oregano Ground,,Mc Cormick,bottle,23grams,,CIP,,Mc Cormick/bottle/23grams,, 110.25 ,1,1,bottle,grams,,, 0.87 , 0.87grams , 95.92 ,,,
267,Mc Cormick - Rosemary Leaves,,Mc Cormick,bottle,11grams,,CIP,,Mc Cormick/bottle/11grams,, 67.50 ,2,1,bottle,grams,,, 2.00 , 2grams , 135.00 ,,,
268,Mc Cormick - Taco Seasoning,,n/a,,,,F1,,,, 1.33 ,200,40,0,grams,,," 8,000.00 ", 8000grams , 265.00 ,,,
269,Mc Cormick - Thyme Leaves Whole,,Mc Cormick,bottle,14grams,,CIP,,Mc Cormick/bottle/14grams,, 69.50 ,3,1,bottle,grams,,, 2.57 , 2.57grams , 178.62 ,,,
270,Mc Cormick - White Pepper,,Mc Cormick,bottle,31grams,,CIP,,Mc Cormick/bottle/31grams,, 99.00 ,1,1,bottle,grams,,, 0.81 , 0.806grams , 79.79 ,,,
271,Meat loaf,,n/a,,,,F1,,,, 0.12 ,15100,250,0,grams,,," 3,775,000.00 ", 3775000grams ," 1,884.48 ",,,
272,Microwavable - Rectangular 500ml,,Bestbuy,pack by 10s',,,CIP,,Bestbuy/pack by 10s',, 77.00 ,18,1,pack by 10s',pieces,,, 18.00 , 18pieces ," 1,386.00 ",,,
273,Microwavable - Rectangular 750ml,,Gold Label,pack by 10s',,,Annex,,Gold Label/pack by 10s',, 6.80 ,8,1,pack by 10s',pieces,,1pieces, 8.00 , 8pieces , 54.40 ,,,
273,Microwavable - Rectangular 750ml,,Gold Label,pack by 10s',,,CIP,,Gold Label/pack by 10s',, 51.90 ,5,1,pack by 10s',pieces,,, 5.19 , 5.19pieces , 269.36 ,,,
274,Milk Shake,,Milk Shake,Injoy,1000,,F1,,Milk Shake/Injoy/1000,, 0.15 ,1000,1000,Injoy,grams,,," 1,000,000.00 ", 1000000grams , 150.00 ,,,
275,Milky Knots Choco (100x25g),,n/a,,,,F1,,,, 7.13 ,101,100,0,pieces,,," 10,100.00 ", 10100pieces , 720.13 ,,,
276,Milo,,Nestle,pack (12x24grams),,,Annex,,Nestle/pack (12x24grams),, 8.72 ,537,1,pack (12x24grams),pieces,,1pieces, 537.00 , 537pieces ," 4,682.64 ", 8.72 ,,
276,Milo,,Nestle,pack (12x24grams),,,CIP,,Nestle/pack (12x24grams),, 8.72 ,624,1,pack (12x24grams),pieces,,, 624.00 , 624pieces ," 5,441.28 ",,,
276,Milo,,n/a,,,,F1,,,, 8.25 ,655,12,0,pieces,,," 7,860.00 ", 7860pieces ," 5,403.75 ",,,
277,Mineral Water,,Below Zero,box (24pcsx500ml),,,CIP,,Below Zero/box (24pcsx500ml),, 7.50 ,3519,1,box (24pcsx500ml),pieces,,," 3,519.00 ", 3519pieces ," 26,392.50 ",,,
277,Mineral Water,,n/a,,,,F1,,,, 7.50 ,47,24,0,pieces,,," 1,128.00 ", 1128pieces , 352.50 ,,,
278,Minute Maid Fresh,,Coca-Cola (pcsx250ml),,,,CIP,,Coca-Cola (pcsx250ml),, 14.35 ,240,1,0,pieces,,, 240.00 , 240pieces ," 3,444.00 ",,,
279,Mirin,,n/a,,,,F1,,,, 0.19 ,400,1800,0,grams,,," 720,000.00 ", 720000grams , 76.89 ,,,
280,Miso,,n/a,,,,F1,,,, 0.16 ,150,1000,0,grams,,," 150,000.00 ", 150000grams , 23.85 ,,,
281,Miso Paste,,marukume,,,,CIP,,marukume,, 198.00 ,2,1,0,grams,,, 2.00 , 2grams , 396.00 ,,,
282,Misua,,Excellent,pack,10x100grams,,CIP,,Excellent/pack/10x100grams,, 236.70 ,4,1,pack,grams,,, 4.00 , 4grams , 946.80 ,,,
282,Misua,,n/a,,,,F1,,,, 0.24 ,2800,1000,0,grams,,," 2,800,000.00 ", 2800000grams , 662.76 ,,,
283,Miswa,,Unicorn,pack,1000grams,,Annex,,Unicorn/pack/1000grams,, 0.13 ,3000,1000,pack,grams,,1000grams," 3,000,000.00 ", 3000000grams , 375.00 ,,,
284,Moby,,Oishi,pack,pc,60grams,CIP,,Oishi/pack/pc/60grams,, 16.33 ,50,1,pack,pieces,,, 50.00 , 50pieces , 816.50 ,,,
285,Moby-Caramel puff,,n/a,,,,F1,,,, 15.04 ,113,1,0,pieces,,, 113.00 , 113pieces ," 1,699.52 ",,,
286,Monggo,,Fresh,,,,Annex,,Fresh,, 0.14 ,5000,1000,0,grams,,1000grams," 5,000,000.00 ", 5000000grams , 700.00 ,,,
286,Monggo,,Fresh,,,,CIP,,Fresh,, 120.00 ,15,1,0,grams,,, 15.00 , 15grams ," 1,800.00 ",,,
286,Monggo,,n/a,,,,F1,,,, 0.14 ,9000,1000,0,grams,,," 9,000,000.00 ", 9000000grams ," 1,260.00 ",,,
287,Mop Head,,Universal,large,piece,,Annex,,Universal/large/piece,, 125.00 ,4,1,large,pieces,,1pieces, 4.00 , 4pieces , 500.00 , 125.00 ,,
287,Mop Head,,Universal,large,piece,,CIP,,Universal/large/piece,, 77.00 ,6,1,large,pieces,,, 6.00 , 6pieces , 462.00 ,,,
288,Mountain Dew,,Pepsi (12x290ml),,,,CIP,,Pepsi (12x290ml),, 16.08 ,125,1,0,pieces,,, 125.00 , 125pieces ," 2,010.00 ",,,
289,Mountaindew,,pepsi,290ml,,,Annex,,pepsi/290ml,, 16.14 ,48,1,290ml,pieces,,1pieces, 48.00 , 48pieces , 774.72 , 16.14 ,,
290,Mr Chips Sweet Corn,,n/a,,,,F1,,,, 17.81 ,48,48,0,pieces,,," 2,304.00 ", 2304pieces , 854.88 ,,,
291,Mug Rootbeer - Can,,Pepsi,case (24x330ml),,,CIP,,Pepsi/case (24x330ml),, 30.07 ,71,1,case (24x330ml),pieces,,, 71.00 , 71pieces ," 2,134.97 ",,,
292,Multi-Purpse Cleaner ( MPC),,n/a,,,,F1,,,, 309.00 ,7,1,0,gal,,, 7.00 , 7gal ," 2,163.00 ",,,
293,Multipurpose Cleaner,,Quinriv,gallon,,,Annex,,Quinriv/gallon,, 309.00 ,3,1,gallon,gal,,1gal, 3.00 , 3gal , 927.00 , 309.00 ,,
294,Mushroom Pieces & Stem,,Mr Gulaman,box,(10sachetx25grams),,Annex,,Mr Gulaman/box/(10sachetx25grams),, 0.45 ,300, 25.00 ,box, grams,,25grams," 7,500.00 ", 7500grams , 134.64 , 0.45 ,,
294,Mushroom Pieces & Stem,,n/a,,,,F1,,,, 0.26 ,460,230,0,grams,,," 105,800.00 ", 105800grams , 121.20 ,,,
295,Mushroom Whole,,Jolly,can,284grams,156 drained weight,Annex,,Jolly/can/284grams/156 drained weight,, 0.31 ,780,156,can,drained weight grams,,156drained weight grams," 121,680.00 ", 121680drained weight grams , 239.00 , 0.31 ,,
295,Mushroom Whole,,n/a,,,,F1,,,, 0.37 ,156,156,0, grams,,," 24,336.00 ", 24336grams , 57.00 ,,,
296,Nachos,,n/a,,,,F1,,,, 0.09 ,600,800,0,grams,,," 480,000.00 ", 480000grams , 53.44 ,,,
297,Nescafe Coffee Original,,Nescafe,pack (30pcsx26grams),,,Annex,,Nescafe/pack (30pcsx26grams),, 7.49 ,443,1,pack (30pcsx26grams),pieces,,1pieces, 443.00 , 443pieces ," 3,318.07 ", 7.49 ,,
297,Nescafe Coffee Original,,Nescafe,pack (30pcsx26grams),,,CIP,,Nescafe/pack (30pcsx26grams),, 7.50 ,1411,1,pack (30pcsx26grams),pieces,,," 1,411.00 ", 1411pieces ," 10,582.50 ",,,
297,Nescafe Coffee Original,,n/a,,,,F1,,,, 7.65 ,379,10,0,pieces,,," 3,790.00 ", 3790pieces ," 2,899.35 ",,,
298,Nescafe Creamy Latte,,n/a,,,,F1,,,, 8.51 ,100,10,0,pieces,,," 1,000.00 ", 1000pieces , 851.00 ,,,
299,Nescafe Creamy White,,Nestle ,(pcsx25.5grams),,,Annex,,Nestle /(pcsx25.5grams),, 8.34 ,249,1,(pcsx25.5grams),pieces,,1pieces, 249.00 , 249pieces ," 2,076.66 ", 8.34 ,,
300,Nescafe Creamy White Coffee,,Nescafe, (pcsx,25.5grams),,CIP,,Nescafe/ (pcsx/25.5grams),, 8.34 ,166,1, (pcsx,pieces,,, 166.00 , 166pieces ," 1,384.44 ",,,
300,Nescafe Creamy White Coffee,,n/a,,,,F1,,,, 8.50 ,428,1,0,pieces,,, 428.00 , 428pieces ," 3,638.00 ",,,
301,Nido Oriental Style,,Knorr,sachet,53grams,,CIP,,Knorr/sachet/53grams,, 52.60 ,9,1,sachet,grams,,, 9.34 , 9.339grams , 491.23 ,,,
302,Nova Cheddar,,Jack & Jill,box, (80pcsx 38grams),,CIP,,Jack & Jill/box/ (80pcsx 38grams),, 15.51 ,160,1,box,pieces,,, 160.00 , 160pieces ," 2,481.60 ",,,
302,Nova Cheddar,,n/a,,,,F1,,,, 66.12 ,18,18,0,pieces,,, 324.00 , 324pieces ," 1,190.10 ",,,
303,O-Pusit,,Oishi,80grams,,,Annex,,Oishi/80grams,, 22.38 ,34,1,80grams,pieces,,1pieces, 34.00 , 34pieces , 760.92 ,,,
303,O-Pusit,,n/a,,,,F1,,,, 22.38 ,16,30,0,packs,,, 480.00 , 480packs , 358.05 ,,,
304,Olive Oil - Pure,,Dona Elena,bottle,250ml,,Annex,,Dona Elena/bottle/250ml,, 1.12 ,250,250,bottle,ml,,250ml," 62,500.00 ", 62500ml , 279.10 ,,,
305,Onion White,,Fresh,,,,Annex,,Fresh,, 0.11 ,3000,1000,0,grams,,1000grams," 3,000,000.00 ", 3000000grams , 330.00 ,,,
305,Onion White,,Fresh,,,,CIP,,Fresh,, 110.00 ,10,1,0,grams,,, 10.00 , 10grams ," 1,100.00 ",,,
305,Onion White,,Fresh,,,,CIP,,Fresh,, 110.00 ,10,1,0,grams,,, 10.00 , 10grams ," 1,100.00 ",,,
306,Orange Juice Powder,,Tang,pack,19grams,,CIP,,Tang/pack/19grams,, 19.00 ,30,1,pack,grams,,, 30.00 , 30grams , 570.00 ,,,
307,Oreo - Vanilla,,Mondelez,pack (9pcsx27.6grams),,,CIP,,Mondelez/pack (9pcsx27.6grams),, 8.51 ,250,1,pack (9pcsx27.6grams),pieces,,, 250.00 , 250pieces ," 2,127.50 ",,,
308,Original Chiz Whiz,,n/a,,,,F1,,,, 185.45 ,2,1,0,pieces,,, 2.00 , 2pieces , 370.90 ,,,
309,Oyster Sauce,,Ticman,gallon,3500ml,,CIP,,Ticman/gallon/3500ml,, 199.00 ,3,1,gallon,gal,,, 3.00 , 3gal , 597.00 ,,,
309,Oyster Sauce,,Mama Sitas,bottle,405grams,,CIP,,Mama Sitas/bottle/405grams,, 103.60 ,2,1,bottle,grams,,, 2.00 , 2grams , 207.20 ,,,
310,Palabok,,Super Q,pack,500grams,,Annex,,Super Q/pack/500grams,, 0.09 ,1500,500,pack,grams,,500grams," 750,000.00 ", 750000grams , 129.00 ,,,
310,Palabok,,n/a,,,,F1,,,, 0.11 ,14500,500,0,grams,,," 7,250,000.00 ", 7250000grams ," 1,537.00 ",,,
311,Pandesal Mate Chocolate Drink,,Energen,pack (pcsx30grams),,,Annex,,Energen/pack (pcsx30grams),, 8.96 ,259,1,pack (pcsx30grams),pieces,,1pieces, 259.00 , 259pieces ," 2,320.64 ", 8.96 ,,
311,Pandesal Mate Chocolate Drink,,Energen,pack (pcsx30grams),,,CIP,,Energen/pack (pcsx30grams),, 8.97 ,275,1,pack (pcsx30grams),pieces,,, 275.00 , 275pieces ," 2,466.75 ",,,
312,Panty Liner,,charme,,,,Annex,,charme,, 1.26 ,808,1,0,pieces,,1pieces, 808.00 , 808pieces ," 1,018.08 ",,,
312,Panty Liner,,Sister,pack,8s',,CIP,,Sister/pack/8s',, 60.00 ,20,1,pack,packs,,, 20.00 , 20packs ," 1,200.00 ",,,
312,Panty Liner,,n/a,,,,F1,,,, 7.50 ,11,1,0,packs,,, 11.00 , 11packs , 82.50 ,,,
312,Panty Liner,,n/a,,,,F1,,,, 1.32 ,84,1,0,pieces,,, 84.00 , 84pieces , 110.88 ,,,
313,Peanut Butter,,Mama,canister,1000grams,,Annex,,Mama/canister/1000grams,, 0.23 ,1000,1000,canister,grams,,1000grams," 1,000,000.00 ", 1000000grams , 230.00 ,,,
314,Peanut Butter Big,,Baby,canister,1800grams,,F1,,Baby/canister/1800grams,, 0.13 ,5400,1800,canister,grams,,," 9,720,000.00 ", 9720000grams , 690.00 ,,,
315,Piattos - Cheese,,Jack n Jill,box (50pcsx85grams),,,CIP,,Jack n Jill/box (50pcsx85grams),, 15.24 ,80,1,box (50pcsx85grams),pieces,,, 80.00 , 80pieces ," 1,219.20 ",,,
316,Piattos Cheese,,Jack n Jill,box (50pcsx85grams),,,Annex,,Jack n Jill/box (50pcsx85grams),, 31.92 ,3,1,box (50pcsx85grams),pieces,,1pieces, 3.00 , 3pieces , 95.76 ,,,
317,Pimiento Chiz Whiz,,n/a,,,,F1,,,, 193.00 ,2,1,0,pieces,,, 2.00 , 2pieces , 386.00 ,,,
318,Pinatsu Seaweed,,Oishi,pack(30x 100grams),,,CIP,,Oishi/pack(30x 100grams),, 28.06 ,30,1,pack(30x 100grams),pieces,,, 30.00 , 30pieces , 841.80 ,,,
319,Pineapple Chunks,,Del Monte,can227grams,137drained weight,,Annex,,Del Monte/can227grams/137drained weight,, 0.26 ,411,137,can227grams,drained weight grams,,137drained weight grams," 56,307.00 ", 56307drained weight grams , 106.50 , 0.26 ,,
319,Pineapple Chunks,,Mr Gulaman,box,(10sachetx25grams),,Annex,,Mr Gulaman/box/(10sachetx25grams),, 0.45 ,450, 25.00 ,box, grams,,25grams," 11,250.00 ", 11250grams , 201.96 , 0.45 ,,
319,Pineapple Chunks,,Del Monte,can (200grams),,,CIP,,Del Monte/can (200grams),, 27.30 ,12,1,can (200grams),grams,,, 12.00 , 12grams , 327.60 ,,,
320,Pineapple Juice,,ZEST-O Big 250,box(10x250ml),,,Annex,,ZEST-O Big 250/box(10x250ml),, 8.86 ,3,1,box(10x250ml),pieces,,1pieces, 3.00 , 3pieces , 26.58 , 8.86 ,,
321,Pineapple Juice Powder,,Tang,sachet,19grams,,Annex,,Tang/sachet/19grams,, 19.00 ,12,1,sachet,grams,,1grams, 12.00 , 12grams , 228.00 , 19.00 ,,
322,Pineapple Juice with ACE,,Del Monte,case (24x220ml),,,Annex,,Del Monte/case (24x220ml),, 27.97 ,34,1,case (24x220ml),pieces,,1pieces, 34.00 , 34pieces , 950.98 , 27.97 ,,
322,Pineapple Juice with ACE,,Del Monte,case (24pcsx220ml),,,CIP,,Del Monte/case (24pcsx220ml),, 27.98 ,72,1,case (24pcsx220ml),pieces,,, 72.00 , 72pieces ," 2,014.56 ",,,
323,Pineapple sliced,,Del Monte,can,137227grams,,Annex,,Del Monte/can/137227grams,, 0.16 ,681,227,can,grams,,227grams," 154,587.00 ", 154587grams , 111.60 , 0.16 ,,
324,Pineapple Tidbits,,n/a,,,,F1,,,, 0.13 ,514,257,0,grams,,," 132,098.00 ", 132098grams , 67.00 ,,,
325,Pink Salmon,,Indicate ave weight,piece,,,CIP,,Indicate ave weight/piece,, 670.00 ,9,1,piece,grams,,, 9.00 , 9grams ," 6,030.00 ",,,
325,Pink Salmon,,n/a,,,,F1,,,, 0.70 ,3000,1000,0,grams,,," 3,000,000.00 ", 3000000grams ," 2,100.00 ",,,
326,Pink Salmon Head,,Indicate ave weight,piece,,,CIP,,Indicate ave weight/piece,, 205.00 ,12,1,piece,grams,,, 12.00 , 12grams ," 2,460.00 ",,,
327,Pocky,,n/a,,,,F1,,,, 25.52 ,17,1,0,pieces,,, 17.00 , 17pieces , 433.84 ,,,
